"","feature","cluster","col","feature_name","feature_map","enriched_Term","enriched_Overlap","enriched_Genes","enriched_P.value","enriched_Adjusted.P.value","enriched_GO"
"1620","BRD8","cluster_000506","#85D44AFF","BRD8","","Negative Regulation Of Cell Cycle Process ","2/34","TOM1L1;ZFYVE19",0.000290474099652057,0.0214950833742522,"GO:0010948"
"1621","MTMR11","cluster_000472","#64CB5FFF","MTMR11","","Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I ","1/6","ERAP2",0.00449206839321453,0.0664702735320296,"GO:0019885"
"1622","BLCAP","cluster_000590","#DFE318FF","BLCAP","","Small GTPase Mediated Signal Transduction ","2/112","BCR;RERG",0.0019774878100937,0.0559104883296746,"GO:0007264"
"1623","TXNL4A","cluster_000433","#43BE71FF","TXNL4A","","RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile ","3/180","SNRPG;LSM5;TXNL4A",0.00044424976445272,0.0379892906892021,"GO:0000377"
"1624","UTS2","cluster_000186","#355F8DFF","UTS2","","Cerebral Cortex Cell Migration ","1/5","RELN",0.00598613898759602,0.113152892307068,"GO:0021795"
"1625","EDAR","cluster_000268","#27808EFF","EDAR","","Positive Regulation Of JNK Cascade ","2/77","EDAR;WNT7A",0.00293003377355603,0.0690421299779287,"GO:0046330"
"1626","MAGED2","cluster_000358","#1FA287FF","MAGED2","","Chromatin Remodeling ","3/228","CTCF;SUDS3;BRD7",0.00123796164376147,0.0879100153194036,"GO:0006338"
"1627","COPS8","cluster_000114","#423F85FF","COPS8","","Heart Morphogenesis ","2/59","OLFM1;RBM20",0.00307824866090805,0.147556311199393,"GO:0003007"
"1628","RNPS1","cluster_000404","#30B47CFF","RNPS1","","Positive Regulation Of Transferase Activity ","3/143","UBE2I;PARN;AXIN1",0.000226135332949955,0.0330157586106934,"GO:0051347"
"1629","SUB1","cluster_000203","#31668EFF","SUB1","","Purine Ribonucleoside Triphosphate Metabolic Process ","2/32","BAD;GTPBP1",0.000669606715807043,0.100415635861732,"GO:0009205"
"1630","SMPDL3A","cluster_000382","#25AC82FF","SMPDL3A","","Positive Regulation Of MAP Kinase Activity ","3/91","TENM1;DIRAS2;VEGFA",7.07637745663732e-05,0.0177196324686803,"GO:0043406"
"1631","DBF4","cluster_000251","#29798EFF","DBF4","","Mitotic Spindle Organization ","4/85","KIFC1;WDR62;AURKB;DLGAP5",2.09616309595714e-06,0.000454867391822699,"GO:0007052"
"1632","APOBEC2","cluster_000047","#481C6EFF","APOBEC2","","Negative Regulation Of Multicellular Organismal Process ","3/231","RPS6KA5;IL15;SMAD7",0.00758087249015636,0.157860182550865,"GO:0051241"
"1633","MORF4L1","cluster_000112","#433E85FF","MORF4L1","","Ubiquitin-Dependent Protein Catabolic Process ","5/367","FEM1B;SPOP;ARIH1;RNF111;SIRT2",0.000167279498198788,0.0495147314668413,"GO:0006511"
"1634","GPR75","cluster_000424","#3CBC74FF","GPR75","","C-terminal Protein Lipidation ","1/5","IRGM",0.00424314398899693,0.0648281759915652,"GO:0006501"
"1635","EHD1","cluster_000074","#472A7AFF","EHD1","","Endocytic Recycling ","2/64","DENND1C;EHD1",0.00441521461580014,0.130040849006554,"GO:0032456"
"1636","AFG3L2","cluster_000220","#2E6D8EFF","AFG3L2","","Regulation Of Steroid Metabolic Process ","2/21","ACADL;RORC",0.000262144756571282,0.0309330812754113,"GO:0019218"
"1637","UGT2A1","cluster_000003","#440256FF","UGT2A1","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"1638","MSL3","cluster_000238","#2B748EFF","MSL3","","Positive Regulation Of DNA-templated Transcription ","7/1243","SETX;ELF1;IFI16;STAT2;MSL3;AHR;CRLF3",0.000262477251228257,0.0603281426450255,"GO:0045893"
"1639","KDELR1","cluster_000110","#433D84FF","KDELR1","","snoRNA Localization ","2/5","PIH1D1;PRPF31",2.02451199366138e-05,0.00546618238288572,"GO:0048254"
"1640","SF3A3","cluster_000152","#3C508BFF","SF3A3","","miRNA Processing ","3/32","TUT4;SNIP1;PUM1",9.43380782186472e-06,0.00260373095883466,"GO:0035196"
"1641","AP3M2","cluster_000150","#3C4F8AFF","AP3M2","","Synaptic Vesicle Transport Along Microtubule ","2/15","AP3M2;BLOC1S6",0.000168861788646218,0.00686074383720263,"GO:0099517"
"1642","STARD3","cluster_000494","#78D152FF","STARD3","","Phospholipid Catabolic Process ","2/28","SMPD1;PLBD2",0.000196229365545709,0.0227911029627623,"GO:0009395"
"1643","HNRNPA0","cluster_000085","#46307EFF","HNRNPA0","","Regulation Of Transcription By RNA Polymerase II ","16/2028","MED1;NCOA5;KDM2B;NCOA6;PHF12;ZNF8;TADA2A;TFCP2;ZNF71;ZXDB;ZSCAN22;NFIC;CDK12;PKNOX1;ZNF236;CDK13",8.02306203505756e-09,1.8533273300983e-06,"GO:0006357"
"1644","BTG3","cluster_000194","#33638DFF","BTG3","","Enamel Mineralization ","1/5","STIM1",0.00598613898759602,0.134324996711516,"GO:0070166"
"1645","CBX1","cluster_000447","#4EC36BFF","CBX1","","Regulation Of Exocytosis ","3/54","ANXA2;SEPTIN5;SEPTIN4",1.01625951895925e-05,0.000985771733390471,"GO:0017157"
"1646","SERINC3","cluster_000150","#3C4F8AFF","SERINC3","","Synaptic Vesicle Transport Along Microtubule ","2/15","AP3M2;BLOC1S6",0.000168861788646218,0.00686074383720263,"GO:0099517"
"1647","PNRC1","cluster_000409","#33B67AFF","PNRC1","","Negative Regulation Of DNA-templated Transcription ","5/1025","IGBP1;IRX3;MXI1;PTPRK;ZNF24",0.00129181369219574,0.0894688928607597,"GO:0045892"
"1648","LMAN2","cluster_000178","#365C8DFF","LMAN2","","Mitochondrial Translation ","4/98","MRPL51;MRPS33;MRPS34;MRPL23",6.33490364945803e-06,0.000540479081220156,"GO:0032543"
"1649","ERP29","cluster_000391","#29AF7FFF","ERP29","","Proton Motive Force-Driven ATP Synthesis ","4/60","NDUFA9;ATP5PF;NDUFB10;ATP5MC3",2.16948130001109e-07,1.80066947900921e-05,"GO:0015986"
"1650","MLLT11","cluster_000160","#3A548CFF","MLLT11","","Negative Regulation Of Epithelial Cell Proliferation ","2/70","SOX2;ROBO1",0.00343886992048442,0.114179851773856,"GO:0050680"
"1651","STIP1","cluster_000307","#218F8DFF","STIP1","","Ribosomal Large Subunit Biogenesis ","2/54","MALSU1;RPL26L1",0.00131775069392265,0.139409677174303,"GO:0042273"
"1652","IFI44L","cluster_000169","#38588CFF","IFI44L","","Defense Response To Virus ","7/189","APOBEC3F;ZNFX1;DDX60L;DDX60;TRIM21;IFI44L;TRIM56",2.50600217143189e-09,4.71128408229195e-07,"GO:0051607"
"1653","EBNA1BP2","cluster_000426","#3EBC74FF","EBNA1BP2","","Axonemal Dynein Complex Assembly ","2/37","DNAAF3;DNAAF4",0.000445033561625416,0.0578589231935483,"GO:0070286"
"1654","YWHAQ","cluster_000279","#25848EFF","YWHAQ","","Regulation Of Cellular Response To Heat ","2/15","HSF1;MAPKAPK2",0.000109346950025726,0.0246030637557884,"GO:1900034"
"1655","TMED10","cluster_000045","#481B6DFF","TMED10","","Regulation Of Protein Metabolic Process ","4/96","NFKBIA;NEDD8;EIF2S1;METAP1",2.32825519484804e-05,0.00882408718847407,"GO:0051246"
"1656","ASCC3","cluster_000071","#482979FF","ASCC3","","RNA Processing ","3/183","RNGTT;CELF1;PRPF4B",0.00307496050960311,0.139282786101799,"GO:0006396"
"1657","UQCR11","cluster_000468","#5FCA61FF","UQCR11","","Mitochondrial Translation ","3/98","MRPL3;MRPS12;MRPL13",6.09936015822626e-05,0.00208706924324719,"GO:0032543"
"1658","FERMT2","cluster_000574","#CEE11CFF","FERMT2","","Transforming Growth Factor Beta Receptor Signaling Pathway ","2/72","SKI;FERMT2",0.000971606017304389,0.0397608477403736,"GO:0007179"
"1659","COPS6","cluster_000293","#23898EFF","COPS6","","Ribosomal Large Subunit Biogenesis ","2/54","C1ORF109;NOC2L",0.00145394558227408,0.0682459073364465,"GO:0042273"
"1660","RAB32","cluster_000132","#3F4788FF","RAB32","","Intracellular Protein Transport ","5/325","RAB32;COPB2;FAM53C;TIMM23;E2F3",6.61100424150882e-05,0.028493428280903,"GO:0006886"
"1661","CCNI","cluster_000438","#47C06FFF","CCNI","","Attachment Of GPI Anchor To Protein ","1/5","PIGK",0.00424314398899693,0.0785625247391853,"GO:0016255"
"1662","GCN1","cluster_000395","#2BB17FFF","GCN1","","Regulation Of Amide Metabolic Process ","2/41","MAPKAPK5;GCN1",0.000614403762247487,0.0530597964842025,"GO:0034248"
"1663","METAP2","cluster_000358","#1FA287FF","METAP2","","Chromatin Remodeling ","3/228","CTCF;SUDS3;BRD7",0.00123796164376147,0.0879100153194036,"GO:0006338"
"1664","LILRB5","cluster_000239","#2B748EFF","LILRB5","","Vitamin Transport ","2/39","SLC2A10;FOLR2",0.00083503162608132,0.0633403017653057,"GO:0051180"
"1665","SLC38A3","cluster_000023","#470E61FF","SLC38A3","","Basic Amino Acid Transport ","2/5","SLC7A7;SLC38A3",3.6913092111424e-05,0.00626596056590397,"GO:0015802"
"1666","SLC27A5","cluster_000146","#3D4E8AFF","SLC27A5","","Positive Regulation Of Developmental Process ","3/233","SMARCC1;DAG1;ACVR1B",0.00332952075010674,0.117553243839349,"GO:0051094"
"1667","SLC27A4","cluster_000247","#2A788EFF","SLC27A4","","Regulation Of Oxidative Phosphorylation ","2/17","UQCC2;PDE12",0.000155518877333677,0.0198968830507527,"GO:0002082"
"1668","CCDC85B","cluster_000538","#A7DB35FF","CCDC85B","","Basement Membrane Organization ","2/10","COL4A1;NID1",2.04094503025842e-05,0.00259200018842819,"GO:0071711"
"1669","GLIPR1","cluster_000410","#34B679FF","GLIPR1","","Positive Regulation Of Extracellular Matrix Organization ","2/18","EFEMP2;RUNX1",0.000103211851607057,0.0131940025832681,"GO:1903055"
"1670","TLK2","cluster_000197","#32648EFF","TLK2","","Mitochondrial Translation ","3/98","MRPL27;MRPL45;MRPL10",0.00021426491905833,0.0208454767747381,"GO:0032543"
"1671","KLK11","cluster_000015","#460A5DFF","KLK11","","Lipid Catabolic Process ","2/21","PNLIPRP1;CYP1A2",0.00101161282540372,0.0758709619052788,"GO:0016042"
"1672","KDELR3","cluster_000504","#83D34CFF","KDELR3","","Inner Ear Auditory Receptor Cell Differentiation ","1/5","PDZD7",0.00374469708393798,0.0523708748189017,"GO:0042491"
"1673","ATF7","cluster_000105","#443A83FF","ATF7","","Regulation Of Nucleic Acid-Templated Transcription ","6/452","SPIN2B;ZNF2;ZKSCAN5;ATF7;ZNF138;BPTF",3.93694564419931e-05,0.00499992096813312,"GO:1903506"
"1674","TMED1","cluster_000200","#32658EFF","TMED1","","Aerobic Respiration ","2/59","NDUFC1;SIRT3",0.00226468950035791,0.0627046342885562,"GO:0009060"
"1675","LIAS","cluster_000038","#481769FF","LIAS","","Autophagy Of Mitochondrion ","2/49","LRBA;FBXO7",0.00351268965932184,0.125387372966474,"GO:0000422"
"1676","RAB35","cluster_000327","#1F978BFF","RAB35","","Positive Regulation Of Dephosphorylation ","2/29","CNEP1R1;MTMR9",0.000379510134877263,0.0487680987009767,"GO:0035306"
"1677","TDRKH","cluster_000224","#2E6F8EFF","TDRKH","","COPI Coating Of Golgi Vesicle ","1/5","GBF1",0.00573728911332865,0.0925613328609198,"GO:0048205"
"1678","LILRA1","cluster_000081","#472E7CFF","LILRA1","","Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway ","2/5","LYN;TREM2",2.31825359191183e-05,0.00640168219263523,"GO:0034136"
"1679","LILRB3","cluster_000213","#306A8EFF","LILRB3","","Aortic Valve Morphogenesis ","3/37","CDH11;SNAI1;EMILIN1",1.0061432882874e-05,0.00332027285134841,"GO:0003180"
"1680","CHAT","cluster_000298","#228C8DFF","CHAT","","Phosphatidylcholine Metabolic Process ","2/55","CHAT;PON1",0.00136665849561433,0.0651466283456873,"GO:0046470"
"1681","RBPMS","cluster_000060","#482374FF","RBPMS","","Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation ","3/49","RBPMS;ACVR2A;BMPR1A",7.15966422149825e-05,0.0186281827156547,"GO:0010862"
"1682","RAB31","cluster_000272","#26828EFF","RAB31","","Positive Regulation Of Monocyte Chemotaxis ","2/18","PLA2G7;LGMN",0.000159032231896853,0.0304241677753209,"GO:0090026"
"1683","ADAP1","cluster_000473","#65CB5EFF","ADAP1","","Synapse Assembly ","2/71","NLGN4X;NRCAM",0.0012662395991897,0.0462059145591685,"GO:0007416"
"1684","RCC1","cluster_000257","#287C8EFF","RCC1","","Maturation Of LSU-rRNA ","2/20","NOP2;URB1",0.000216835630439027,0.0258034400222442,"GO:0000470"
"1685","PIM2","cluster_000021","#470D60FF","PIM2","","Regulation Of Hepatocyte Proliferation ","2/5","XBP1;FBXW7",3.88520160544551e-05,0.0143752459401484,"GO:2000345"
"1686","GUSBP15","cluster_000490","#75D054FF","GUSBP15","","Positive Regulation Of Gastrulation ","1/6","SCX",0.00449206839321453,0.0685423174289334,"GO:2000543"
"1687","ADRM1","cluster_000098","#453781FF","ADRM1","","Positive Regulation Of Microtubule Polymerization Or Depolymerization ","2/26","RAC1;MAPRE1",0.000691239165097814,0.0950353890645207,"GO:0031112"
"1688","NUDT21","cluster_000358","#1FA287FF","NUDT21","","Chromatin Remodeling ","3/228","CTCF;SUDS3;BRD7",0.00123796164376147,0.0879100153194036,"GO:0006338"
"1689","ABHD2","cluster_000049","#481D6FFF","ABHD2","","Endosome Organization ","3/53","ARFGEF2;LAMTOR1;ATP6V1F",0.000108309177382536,0.0258858933944261,"GO:0007032"
"1690","WWP1","cluster_000470","#62CB5FFF","WWP1","","Plasma Membrane Organization ","2/72","FNBP1L;SPTBN1",0.00148437429368802,0.058963786699368,"GO:0007009"
"1691","DUS4L","cluster_000036","#481768FF","DUS4L","","Mitochondrial Respiratory Chain Complex Assembly ","4/90","NDUFB11;UQCC1;TIMM21;COA5",2.02278596811439e-05,0.00384329333941735,"GO:0033108"
"1692","CNTRL","cluster_000234","#2C728EFF","CNTRL","","T Cell Differentiation ","2/46","PIK3CD;ZFP36L2",0.00126962458036668,0.0931620896759451,"GO:0030217"
"1693","SNRNP35","cluster_000360","#20A386FF","SNRNP35","","Anterograde Dendritic Transport ","1/6","STAU2",0.00568711573898333,0.102569597407285,"GO:0098937"
"1694","DEPP1","cluster_000289","#23888EFF","DEPP1","","Positive Regulation Of Protein Dephosphorylation ","2/33","CDH5;ITGA1",0.000543635967005137,0.0881179038836847,"GO:0035307"
"1695","CYB561D2","cluster_000016","#460A5DFF","CYB561D2","","Phosphatidylinositol Metabolic Process ","4/63","MTMR14;INPPL1;PI4KA;MTM1",1.10390406162587e-05,0.00362080532213284,"GO:0046488"
"1696","RAPGEF4","cluster_000189","#34618DFF","RAPGEF4","","Smooth Muscle Cell Differentiation ","2/11","EDNRB;TMEM204",7.54010965503056e-05,0.0270588618394961,"GO:0051145"
"1697","CHD3","cluster_000619","#FDE725FF","CHD3","","Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine ","1/5","DPH3",0.00249770786419674,0.0293131389995001,"GO:0017183"
"1698","TMEM115","cluster_000004","#440256FF","TMEM115","","Histone H3-K4 Methylation ","3/26","KMT2D;SETD1B;SETD1A",0.00019888399924703,0.0705075597985639,"GO:0051568"
"1699","TOPBP1","cluster_000013","#46085CFF","TOPBP1","","DNA Repair ","5/291","RRM1;TDG;RFWD3;TOPBP1;PMS1",0.000646627364548803,0.143207102692778,"GO:0006281"
"1700","TRIM31","cluster_000420","#3ABA76FF","TRIM31","","Negative Regulation Of Regulated Secretory Pathway ","1/8","CBARP",0.00678090602009761,0.0799549823948994,"GO:1903306"
"1701","STMN2","cluster_000213","#306A8EFF","STMN2","","Aortic Valve Morphogenesis ","3/37","CDH11;SNAI1;EMILIN1",1.0061432882874e-05,0.00332027285134841,"GO:0003180"
"1702","TPPP","cluster_000516","#8FD744FF","TPPP","","Negative Regulation Of Tumor Necrosis Factor Production ","2/47","C5AR2;RARA",0.000483091127041069,0.0288819357204833,"GO:0032720"
"1703","HSF2BP","cluster_000355","#1FA187FF","HSF2BP","","Regulation Of G2/M Transition Of Mitotic Cell Cycle ","2/35","AVEN;CDC7",0.0004993126391263,0.054924390303893,"GO:0010389"
"1704","RER1","cluster_000533","#A1DA38FF","RER1","","Negative Regulation Of Receptor-Mediated Endocytosis ","2/26","ITGAV;WDR54",0.000146463806532351,0.0232877452386439,"GO:0048261"
"1705","CHD4","cluster_000219","#2E6D8EFF","CHD4","","Natural Killer Cell Mediated Immunity ","2/22","CEBPG;ULBP1",0.000288157763042451,0.0429764323523732,"GO:0002228"
"1706","KERA","cluster_000540","#A9DB33FF","KERA","","Positive Regulation Of Cytokinesis ","2/39","OR1A2;DRD3",0.000332207801462792,0.0127993410581859,"GO:0032467"
"1707","ADAM30","cluster_000011","#46075AFF","ADAM30","","Sensory Perception Of Smell ","4/230","OR2G2;OR2M7;OR10H4;OR5L1",0.00391981208343903,0.135441089531083,"GO:0007608"
"1708","AKR1C4","cluster_000043","#481A6CFF","AKR1C4","","Prostanoid Metabolic Process ","3/16","AKR1C3;AKR1C2;AKR1C4",2.70652104428757e-06,0.00030042383591592,"GO:0006692"
"1709","WDR5","cluster_000603","#EDE51BFF","WDR5","","Histone H3 Acetylation ","2/36","TAF12;WDR5",0.00020555978394122,0.0204344110989965,"GO:0043966"
"1710","CACFD1","cluster_000365","#21A585FF","CACFD1","","Regulation Of Hydrogen Peroxide Metabolic Process ","1/5","NOXA1",0.00474139160939957,0.087894065778322,"GO:0010310"
"1711","ADAMTS8","cluster_000268","#27808EFF","ADAMTS8","","Positive Regulation Of JNK Cascade ","2/77","EDAR;WNT7A",0.00293003377355603,0.0690421299779287,"GO:0046330"
"1712","ADAMTS5","cluster_000350","#1FA088FF","ADAMTS5","","Regulation Of ERK1 And ERK2 Cascade ","3/244","SPRED1;PDGFA;ACKR3",0.00150411174722091,0.0743633965730536,"GO:0070372"
"1713","NUP42","cluster_000048","#481C6EFF","NUP42","","Nuclear Transport ","2/39","NUP210;NUP42",0.00211672060631358,0.127292482048576,"GO:0051169"
"1714","PRSS23","cluster_000289","#23888EFF","PRSS23","","Positive Regulation Of Protein Dephosphorylation ","2/33","CDH5;ITGA1",0.000543635967005137,0.0881179038836847,"GO:0035307"
"1715","RPP14","cluster_000076","#472C7AFF","RPP14","","V","2/12","DCAF1;LIG4",0.000151975440409444,0.0293312599990227,"D)J Recombination "
"1716","KRR1","cluster_000469","#60CA60FF","KRR1","","Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay ","1/6","DCP1B",0.00479094227501427,0.0526757622499983,"GO:0031086"
"1717","PRDM7","cluster_000023","#470E61FF","PRDM7","","Basic Amino Acid Transport ","2/5","SLC7A7;SLC38A3",3.6913092111424e-05,0.00626596056590397,"GO:0015802"
"1718","PRDM5","cluster_000062","#482475FF","PRDM5","","Regulation Of Dosage Compensation By Inactivation Of X Chromosome ","1/12","KANSL1",0.0190369798873028,0.172380952982336,"GO:1900095"
"1719","CHEK1","cluster_000458","#57C766FF","CHEK1","","Positive Regulation Of Gap Junction Assembly ","1/5","CAV1",0.00399394544865564,0.0734744114243357,"GO:1903598"
"1720","CIT","cluster_000430","#40BD72FF","CIT","","Negative Regulation Of Intracellular Signal Transduction ","3/231","MSTN;MGRN1;CIT",0.000917521530118158,0.0747230000045331,"GO:1902532"
"1721","CEP43","cluster_000092","#463480FF","CEP43","","Visual Perception ","2/101","CACNA1F;NXNL2",0.0100178506582506,0.12097145822872,"GO:0007601"
"1722","EMILIN1","cluster_000213","#306A8EFF","EMILIN1","","Aortic Valve Morphogenesis ","3/37","CDH11;SNAI1;EMILIN1",1.0061432882874e-05,0.00332027285134841,"GO:0003180"
"1723","FOXN3","cluster_000047","#481C6EFF","FOXN3","","Negative Regulation Of Multicellular Organismal Process ","3/231","RPS6KA5;IL15;SMAD7",0.00758087249015636,0.157860182550865,"GO:0051241"
"1724","BTN2A1","cluster_000530","#9ED93BFF","BTN2A1","","T Cell Receptor Signaling Pathway ","2/95","BTN2A1;BTN2A3P",0.00195747017190151,0.0464520218594674,"GO:0050852"
"1725","FAF1","cluster_000199","#32658EFF","FAF1","","Nucleobase-Containing Compound Catabolic Process ","2/44","DFFB;HNRNPD",0.00126594521444183,0.100598597541981,"GO:0034655"
"1726","CD160","cluster_000158","#3A538BFF","CD160","","Negative Regulation Of DNA Recombination ","2/41","MSH3;KMT5A",0.00119382316169137,0.106272875746259,"GO:0045910"
"1727","POLR3A","cluster_000110","#433D84FF","POLR3A","","snoRNA Localization ","2/5","PIH1D1;PRPF31",2.02451199366138e-05,0.00546618238288572,"GO:0048254"
"1728","ZWINT","cluster_000070","#482978FF","ZWINT","","DNA Replication ","8/73","FAM111B;RFC3;RNASEH2A;RFC2;POLE2;DONSON;MCM5;MCM2",2.07948210155724e-13,5.36506382201768e-11,"GO:0006260"
"1729","KPTN","cluster_000450","#51C46AFF","KPTN","","Establishment Of Epithelial Cell Polarity ","2/19","FERMT1;SIPA1L3",0.000101790085166479,0.00885573740948364,"GO:0090162"
"1730","SLC7A9","cluster_000157","#3B528BFF","SLC7A9","","Cellular Glucuronidation ","3/15","UGT1A4;UGT1A9;UGT2B7",7.77182354202614e-07,6.80034559927288e-05,"GO:0052695"
"1731","PWP1","cluster_000568","#C8E020FF","PWP1","","Immunoglobulin V","1/5","XRCC4",0.00324605087508978,0.0495267456307156,"D)J Recombination "
"1732","TBC1D8","cluster_000305","#218E8DFF","TBC1D8","","Activation Of GTPase Activity ","2/102","ARHGAP42;TBC1D8",0.00460905291838391,0.0850416976902079,"GO:0090630"
"1733","CHGB","cluster_000103","#443983FF","CHGB","","Sympathetic Nervous System Development ","2/15","TFAP2B;NELL1",0.000210673693047354,0.0352122157769482,"GO:0048485"
